,date,kot,round_type,round,home_team,away_team,home_position,away_position,underdog,home_score,away_score,referee,game_stadium,attendance,season,derby,while_world_cup,kot_15_16,kot_16_17,kot_17_18,kot_18_19,kot_19_20,kot_20_21,kot_21_22,kot_22_23,while_champion_league,while_european_games,home_key,away_key,home_promoted,home_league_pts,home_is_relegated,home_is_champion,home_pos_b4_game,away_promoted,away_league_pts,away_is_relegated,away_is_champion,away_pos_b4_game,home_team_stadium,away_team_stadium,distance_in_km,capacity,att_ratio,ln(attendance),ln(capacity),built_in,stadium_age,stadium_age_squared,home_team_city,away_team_city
10,2012-09-01,19:00,Regular Season,2,Bnei Yehuda Tel Aviv,Hapoel Ramat Gan,5,13,Hapoel Ramat Gan,1,0,Erez Papir,Bloomfield,2500.0,2012,0,0,0,0,0,0,1,0,0,0,0,0,2012 - Regular Season - 2 - Bnei Yehuda Tel Aviv,2012 - Regular Season - 2 - Hapoel Ramat Gan,0,4,,,6.0,1,0,,,13.0,Bloomfield,Ramat Gan,8.039089019781295,29400.0,0.08503401360544217,7.824046010856292,10.288749953326773,1962,50,2500,Tel Aviv,Ramat Gan
11,2012-09-01,21:00,Regular Season,2,Beitar Jerusalem,Hapoel Beer Sheva,8,7,Beitar Jerusalem,1,1,Shay Shitrit,Teddy,5500.0,2012,0,0,0,0,0,0,0,0,1,0,0,0,2012 - Regular Season - 2 - Beitar Jerusalem,2012 - Regular Season - 2 - Hapoel Beer Sheva,0,1,,,11.0,0,2,,,8.0,Teddy,Vasermil,67.22693735526406,31733.0,0.17332114833139003,8.612503371220562,10.365112427854497,1990,22,484,Jerusalem,Be'er Sheva
12,2012-09-02,21:10,Regular Season,2,Hapoel Tel Aviv,Hapoel Haifa,3,12,Hapoel Haifa,2,0,Roi Reinshreiber,Bloomfield,7500.0,2012,0,0,0,0,0,0,0,0,1,0,0,0,2012 - Regular Season - 2 - Hapoel Tel Aviv,2012 - Regular Season - 2 - Hapoel Haifa,0,6,,,4.0,0,1,,,7.0,Bloomfield,Kiryat Eliezer,88.45445851450366,29400.0,0.25510204081632654,8.922658299524402,10.288749953326773,1962,50,2500,Tel Aviv,Haifa
13,2012-09-03,21:50,Regular Season,2,Maccabi Netanya,Maccabi Tel Aviv,9,4,Maccabi Netanya,0,1,Liran Wachsberger,Sar-Tov,4500.0,2012,0,0,0,0,0,0,0,0,1,0,0,0,2012 - Regular Season - 2 - Maccabi Netanya,2012 - Regular Season - 2 - Maccabi Tel Aviv,0,1,,,10.0,0,6,,,3.0,Netanya,Bloomfield,28.62028018889023,7500.0,0.6,8.411832675758411,8.922658299524402,1943,69,4761,Netanya,Tel Aviv
14,2012-09-13,21:00,Regular Season,3,FC Ashdod,Beitar Jerusalem,1,10,Beitar Jerusalem,2,1,Daniel Bar Natan,Yud-Alef,2000.0,2012,0,0,0,0,0,0,0,0,1,0,0,0,2012 - Regular Season - 3 - FC Ashdod,2012 - Regular Season - 3 - Beitar Jerusalem,0,9,,,1.0,0,1,,,8.0,Yud-Alef,Teddy,51.78822460754719,7800.0,0.2564102564102564,7.600902459542082,8.961879012677683,1966,46,2116,Ashdod,Jerusalem
15,2012-09-15,17:50,Regular Season,3,Hapoel Haifa,Maccabi Tel Aviv,13,3,Hapoel Haifa,1,3,Alon Yefet,Kiryat Eliezer,6000.0,2012,0,0,0,0,1,0,0,0,0,0,0,0,2012 - Regular Season - 3 - Hapoel Haifa,2012 - Regular Season - 3 - Maccabi Tel Aviv,0,1,,,12.0,0,9,,,4.0,Kiryat Eliezer,Bloomfield,88.45445851450366,14000.0,0.42857142857142855,8.699514748210191,9.546812608597396,1955,57,3249,Haifa,Tel Aviv
16,2012-09-15,19:00,Regular Season,3,Ironi Kiryat Shmona,Maccabi Netanya,4,7,Maccabi Netanya,0,1,Halim Zatma,Kiryat Shmona Municipal,2500.0,2012,0,0,0,0,0,0,1,0,0,0,0,0,2012 - Regular Season - 3 - Ironi Kiryat Shmona,2012 - Regular Season - 3 - Maccabi Netanya,0,6,,,2.0,0,4,,,9.0,Kiryat Shmona Municipal,Netanya,121.28583945619715,5300.0,0.4716981132075472,7.824046010856292,8.575462099540212,1989,23,529,Kiryat Shmona,Netanya
17,2012-09-15,19:00,Regular Season,3,Hapoel Acre,Ihud Bnei Sakhnin,5,14,Ihud Bnei Sakhnin,5,1,Ziv Adler,Giv'at Napoleon,800.0,2012,0,0,0,0,0,0,1,0,0,0,0,0,2012 - Regular Season - 3 - Hapoel Acre,2012 - Regular Season - 3 - Ihud Bnei Sakhnin,0,4,,,10.0,0,1,,,11.0,Giv'at Napoleon,Doha,21.526762156650452,5000.0,0.16,6.684611727667927,8.517193191416238,2011,1,1,Acre,Sakhnin
18,2012-09-15,19:00,Regular Season,3,Hapoel Ramat Gan,Hapoel Ramat haSharon,11,6,Hapoel Ramat Gan,1,1,Liran Liany,Ramat Gan,1000.0,2012,0,0,0,0,0,0,1,0,0,0,0,0,2012 - Regular Season - 3 - Hapoel Ramat Gan,2012 - Regular Season - 3 - Hapoel Ramat haSharon,1,1,,,13.0,0,4,,,6.0,Ramat Gan,Grundman,4.4951098057584025,41583.0,0.024048288964240196,6.907755278982137,10.635446708881462,1950,62,3844,Ramat Gan,Ramat HaSharon
19,2012-09-15,20:00,Regular Season,3,Hapoel Tel Aviv,Bnei Yehuda Tel Aviv,2,8,Bnei Yehuda Tel Aviv,2,0,Eitan Tabrizi,Bloomfield,11000.0,2012,0,0,0,0,0,0,0,1,0,0,0,0,2012 - Regular Season - 3 - Hapoel Tel Aviv,2012 - Regular Season - 3 - Bnei Yehuda Tel Aviv,0,9,,,3.0,0,4,,,5.0,Bloomfield,Bloomfield,0.0,29400.0,0.3741496598639456,9.305650551780507,10.288749953326773,1962,50,2500,Tel Aviv,Tel Aviv
20,2012-09-15,21:45,Regular Season,3,Hapoel Beer Sheva,Maccabi Haifa,9,12,Maccabi Haifa,1,1,Eli Hacmon,Vasermil,7500.0,2012,0,0,0,0,0,0,0,0,1,0,0,0,2012 - Regular Season - 3 - Hapoel Beer Sheva,2012 - Regular Season - 3 - Maccabi Haifa,0,3,,,7.0,0,1,,,14.0,Vasermil,Kiryat Eliezer,175.45380741618396,13000.0,0.5769230769230769,8.922658299524402,9.472704636443673,1959,53,2809,Be'er Sheva,Haifa
21,2012-09-22,19:00,Regular Season,4,Maccabi Netanya,Hapoel Beer Sheva,7,10,Hapoel Beer Sheva,2,1,Roi Reinshreiber,Sar-Tov,2500.0,2012,0,0,0,0,0,0,1,0,0,0,0,0,2012 - Regular Season - 4 - Maccabi Netanya,2012 - Regular Season - 4 - Hapoel Beer Sheva,0,7,,,7.0,0,3,,,9.0,Netanya,Vasermil,115.63415738191166,7500.0,0.3333333333333333,7.824046010856292,8.922658299524402,1943,69,4761,Netanya,Be'er Sheva
22,2012-09-22,19:00,Regular Season,4,Bnei Yehuda Tel Aviv,Hapoel Haifa,5,13,Hapoel Haifa,3,1,Orel Grinfeld,Bloomfield,2500.0,2012,0,0,0,0,0,0,1,0,0,0,0,0,2012 - Regular Season - 4 - Bnei Yehuda Tel Aviv,2012 - Regular Season - 4 - Hapoel Haifa,0,7,,,8.0,0,1,,,13.0,Bloomfield,Kiryat Eliezer,88.45445851450366,29400.0,0.08503401360544217,7.824046010856292,10.288749953326773,1962,50,2500,Tel Aviv,Haifa
23,2012-09-22,19:00,Regular Season,4,Ihud Bnei Sakhnin,Hapoel Ramat Gan,14,9,Ihud Bnei Sakhnin,1,3,Asaf Kenan,Doha,900.0,2012,0,0,0,0,0,0,1,0,0,0,0,0,2012 - Regular Season - 4 - Ihud Bnei Sakhnin,2012 - Regular Season - 4 - Hapoel Ramat Gan,0,1,,,14.0,1,4,,,11.0,Doha,Ramat Gan,96.47494895167456,8500.0,0.10588235294117647,6.802394763324311,9.047821442478408,2006,6,36,Sakhnin,Ramat Gan
24,2012-09-22,19:40,Regular Season,4,Maccabi Haifa,FC Ashdod,12,2,Maccabi Haifa,0,1,Eitan Shmuelevic,Kiryat Eliezer,9000.0,2012,0,0,0,0,0,0,1,0,0,0,0,0,2012 - Regular Season - 4 - Maccabi Haifa,2012 - Regular Season - 4 - FC Ashdod,0,1,,,12.0,0,12,,,1.0,Kiryat Eliezer,Yud-Alef,117.03510426091086,14000.0,0.6428571428571429,9.104979856318357,9.546812608597396,1955,57,3249,Haifa,Ashdod
25,2012-09-22,21:00,Regular Season,4,Beitar Jerusalem,Hapoel Acre,11,4,Beitar Jerusalem,0,1,Liran Liany,Teddy,4500.0,2012,0,0,0,0,0,0,0,0,1,0,0,0,2012 - Regular Season - 4 - Beitar Jerusalem,2012 - Regular Season - 4 - Hapoel Acre,0,1,,,10.0,0,7,,,5.0,Teddy,Giv'at Napoleon,128.66129941928725,31733.0,0.1418082122711373,8.411832675758411,10.365112427854497,1990,22,484,Jerusalem,Acre
26,2012-09-23,21:00,Regular Season,4,Hapoel Ramat haSharon,Hapoel Tel Aviv,6,3,Hapoel Ramat haSharon,1,0,Eli Hacmon,Grundman,2500.0,2012,0,0,0,0,0,0,0,0,1,0,0,0,2012 - Regular Season - 4 - Hapoel Ramat haSharon,2012 - Regular Season - 4 - Hapoel Tel Aviv,0,7,,,6.0,0,9,,,2.0,Grundman,Bloomfield,12.532931346252544,4700.0,0.5319148936170213,7.824046010856292,8.45531778769815,1998,14,196,Ramat HaSharon,Tel Aviv
27,2012-09-24,21:50,Regular Season,4,Maccabi Tel Aviv,Ironi Kiryat Shmona,1,8,Ironi Kiryat Shmona,4,0,Menashe Masiah,Bloomfield,12200.0,2012,0,0,0,0,0,0,0,0,1,0,0,0,2012 - Regular Season - 4 - Maccabi Tel Aviv,2012 - Regular Season - 4 - Ironi Kiryat Shmona,0,12,,,3.0,0,6,,,4.0,Bloomfield,Kiryat Shmona Municipal,149.2857438267817,29400.0,0.41496598639455784,9.409191230721348,10.288749953326773,1962,50,2500,Tel Aviv,Kiryat Shmona
28,2012-09-29,17:00,Regular Season,5,Hapoel Tel Aviv,Ihud Bnei Sakhnin,3,14,Ihud Bnei Sakhnin,1,0,Liran Liany,Bloomfield,8500.0,2012,0,0,0,0,1,0,0,0,0,0,0,0,2012 - Regular Season - 5 - Hapoel Tel Aviv,2012 - Regular Season - 5 - Ihud Bnei Sakhnin,0,12,,,3.0,0,1,,,14.0,Bloomfield,Doha,104.08872372945213,29400.0,0.2891156462585034,9.047821442478408,10.288749953326773,1962,50,2500,Tel Aviv,Sakhnin
29,2012-09-29,19:00,Regular Season,5,Hapoel Haifa,Ironi Kiryat Shmona,13,7,Hapoel Haifa,1,1,Shay Shitrit,Kiryat Eliezer,3000.0,2012,0,0,0,0,0,0,1,0,0,0,0,0,2012 - Regular Season - 5 - Hapoel Haifa,2012 - Regular Season - 5 - Ironi Kiryat Shmona,0,2,,,13.0,0,7,,,8.0,Kiryat Eliezer,Kiryat Shmona Municipal,69.79442636450398,14000.0,0.21428571428571427,8.006367567650246,9.546812608597396,1955,57,3249,Haifa,Kiryat Shmona
30,2012-09-29,19:00,Regular Season,5,FC Ashdod,Maccabi Netanya,1,8,Maccabi Netanya,3,0,Guy Berger,Yud-Alef,3000.0,2012,0,0,0,0,0,0,1,0,0,0,0,0,2012 - Regular Season - 5 - FC Ashdod,2012 - Regular Season - 5 - Maccabi Netanya,0,15,,,2.0,0,7,,,7.0,Yud-Alef,Netanya,57.423522530876554,7800.0,0.38461538461538464,8.006367567650246,8.961879012677683,1966,46,2116,Ashdod,Netanya
31,2012-09-29,19:10,Regular Season,5,Hapoel Acre,Maccabi Haifa,4,12,Maccabi Haifa,0,0,Eitan Tabrizi,Giv'at Napoleon,5000.0,2012,0,0,0,0,0,0,1,0,0,0,0,0,2012 - Regular Season - 5 - Hapoel Acre,2012 - Regular Season - 5 - Maccabi Haifa,0,8,,,4.0,0,2,,,12.0,Giv'at Napoleon,Kiryat Eliezer,13.268812543772238,5000.0,1.0,8.517193191416238,8.517193191416238,2011,1,1,Acre,Haifa
32,2012-09-29,21:00,Regular Season,5,Bnei Yehuda Tel Aviv,Hapoel Ramat haSharon,5,6,Hapoel Ramat haSharon,2,2,Haim Jakov,Bloomfield,4000.0,2012,0,0,0,0,0,0,0,0,1,0,0,0,2012 - Regular Season - 5 - Bnei Yehuda Tel Aviv,2012 - Regular Season - 5 - Hapoel Ramat haSharon,0,8,,,5.0,0,8,,,6.0,Bloomfield,Grundman,12.532931346252544,29400.0,0.1360544217687075,8.294049640102028,10.288749953326773,1962,50,2500,Tel Aviv,Ramat HaSharon
33,2012-09-29,21:10,Regular Season,5,Hapoel Ramat Gan,Beitar Jerusalem,10,11,Beitar Jerusalem,2,2,Erez Papir,Ramat Gan,3000.0,2012,0,0,0,0,0,0,0,0,1,0,0,0,2012 - Regular Season - 5 - Hapoel Ramat Gan,2012 - Regular Season - 5 - Beitar Jerusalem,1,5,,,9.0,0,2,,,11.0,Ramat Gan,Teddy,51.987184195541644,41583.0,0.07214486689272058,8.006367567650246,10.635446708881462,1950,62,3844,Ramat Gan,Jerusalem
34,2012-10-01,21:50,Regular Season,5,Hapoel Beer Sheva,Maccabi Tel Aviv,9,2,Hapoel Beer Sheva,3,1,Alon Yefet,Vasermil,9500.0,2012,0,0,0,0,0,0,0,0,1,0,0,0,2012 - Regular Season - 5 - Hapoel Beer Sheva,2012 - Regular Season - 5 - Maccabi Tel Aviv,0,6,,,10.0,0,12,,,1.0,Vasermil,Bloomfield,88.50381648793554,13000.0,0.7307692307692307,9.159047077588632,9.472704636443673,1959,53,2809,Be'er Sheva,Tel Aviv
35,2012-10-06,18:40,Regular Season,6,Maccabi Haifa,Hapoel Ramat Gan,12,11,Maccabi Haifa,2,0,Roi Reinshreiber,Kiryat Eliezer,10000.0,2012,0,0,0,0,0,1,0,0,0,0,0,0,2012 - Regular Season - 6 - Maccabi Haifa,2012 - Regular Season - 6 - Hapoel Ramat Gan,0,5,,,12.0,1,5,,,10.0,Kiryat Eliezer,Ramat Gan,81.92573419492494,14000.0,0.7142857142857143,9.210340371976184,9.546812608597396,1955,57,3249,Haifa,Ramat Gan
36,2012-10-06,19:00,Regular Season,6,Maccabi Netanya,Hapoel Acre,9,4,Maccabi Netanya,1,3,Asaf Kenan,Sar-Tov,1500.0,2012,0,0,0,0,0,0,1,0,0,0,0,0,2012 - Regular Season - 6 - Maccabi Netanya,2012 - Regular Season - 6 - Hapoel Acre,0,7,,,8.0,0,11,,,4.0,Netanya,Giv'at Napoleon,71.13022032007376,7500.0,0.2,7.313220387090301,8.922658299524402,1943,69,4761,Netanya,Acre
37,2012-10-06,19:00,Regular Season,6,Ihud Bnei Sakhnin,Bnei Yehuda Tel Aviv,14,6,Ihud Bnei Sakhnin,2,2,Erez Papir,Doha,2000.0,2012,0,0,0,0,0,0,1,0,0,0,0,0,2012 - Regular Season - 6 - Ihud Bnei Sakhnin,2012 - Regular Season - 6 - Bnei Yehuda Tel Aviv,0,2,,,14.0,0,9,,,5.0,Doha,Bloomfield,104.08872372945213,8500.0,0.23529411764705882,7.600902459542082,9.047821442478408,2006,6,36,Sakhnin,Tel Aviv
38,2012-10-06,19:00,Regular Season,6,Hapoel Ramat haSharon,Hapoel Haifa,5,13,Hapoel Haifa,2,0,Halim Zatma,Grundman,1000.0,2012,0,0,0,0,0,0,1,0,0,0,0,0,2012 - Regular Season - 6 - Hapoel Ramat haSharon,2012 - Regular Season - 6 - Hapoel Haifa,0,11,,,6.0,0,2,,,13.0,Grundman,Kiryat Eliezer,78.31477543481166,4700.0,0.2127659574468085,6.907755278982137,8.45531778769815,1998,14,196,Ramat HaSharon,Haifa
39,2012-10-06,21:00,Regular Season,6,Maccabi Tel Aviv,FC Ashdod,2,1,Maccabi Tel Aviv,2,1,Daniel Bar Natan,Bloomfield,13000.0,2012,0,0,0,0,0,0,0,0,1,0,0,0,2012 - Regular Season - 6 - Maccabi Tel Aviv,2012 - Regular Season - 6 - FC Ashdod,0,15,,,2.0,0,15,,,1.0,Bloomfield,Yud-Alef,28.811916682556806,29400.0,0.4421768707482993,9.472704636443673,10.288749953326773,1962,50,2500,Tel Aviv,Ashdod
40,2012-10-29,19:00,Regular Season,6,Ironi Kiryat Shmona,Hapoel Beer Sheva,7,8,Hapoel Beer Sheva,1,1,Haim Jakov,Kiryat Shmona Municipal,1500.0,2012,0,0,0,0,0,0,1,0,0,0,0,0,2012 - Regular Season - 6 - Ironi Kiryat Shmona,2012 - Regular Season - 6 - Hapoel Beer Sheva,0,8,,,7.0,0,7,,,9.0,Kiryat Shmona Municipal,Vasermil,229.1486580638953,5300.0,0.2830188679245283,7.313220387090301,8.575462099540212,1989,23,529,Kiryat Shmona,Be'er Sheva
41,2012-10-29,20:50,Regular Season,6,Beitar Jerusalem,Hapoel Tel Aviv,10,3,Beitar Jerusalem,3,2,Orel Grinfeld,Teddy,18000.0,2012,0,0,0,0,0,0,0,1,0,0,0,0,2012 - Regular Season - 6 - Beitar Jerusalem,2012 - Regular Season - 6 - Hapoel Tel Aviv,0,5,,,11.0,0,12,,,3.0,Teddy,Bloomfield,52.53896813753319,31733.0,0.5672328490845492,9.798127036878302,10.365112427854497,1990,22,484,Jerusalem,Tel Aviv
42,2012-10-20,19:00,Regular Season,7,Hapoel Haifa,Hapoel Beer Sheva,14,7,Hapoel Haifa,0,0,Daniel Bar Natan,Kiryat Eliezer,4000.0,2012,0,0,0,0,0,0,1,0,0,0,0,0,2012 - Regular Season - 7 - Hapoel Haifa,2012 - Regular Season - 7 - Hapoel Beer Sheva,0,3,,,13.0,0,8,,,8.0,Kiryat Eliezer,Vasermil,175.45380741618396,14000.0,0.2857142857142857,8.294049640102028,9.546812608597396,1955,57,3249,Haifa,Be'er Sheva
43,2012-10-20,19:00,Regular Season,7,FC Ashdod,Ironi Kiryat Shmona,1,9,Ironi Kiryat Shmona,2,0,Ziv Adler,Yud-Alef,3000.0,2012,0,0,0,0,0,0,1,0,0,0,0,0,2012 - Regular Season - 7 - FC Ashdod,2012 - Regular Season - 7 - Ironi Kiryat Shmona,0,18,,,1.0,0,8,,,7.0,Yud-Alef,Kiryat Shmona Municipal,177.81548695417501,7800.0,0.38461538461538464,8.006367567650246,8.961879012677683,1966,46,2116,Ashdod,Kiryat Shmona
44,2012-10-20,19:00,Regular Season,7,Hapoel Ramat haSharon,Ihud Bnei Sakhnin,5,13,Ihud Bnei Sakhnin,1,3,Guy Berger,Grundman,300.0,2012,0,0,0,0,0,0,1,0,0,0,0,0,2012 - Regular Season - 7 - Hapoel Ramat haSharon,2012 - Regular Season - 7 - Ihud Bnei Sakhnin,0,11,,,5.0,0,5,,,14.0,Grundman,Doha,92.20459344086267,4700.0,0.06382978723404255,5.703782474656201,8.45531778769815,1998,14,196,Ramat HaSharon,Sakhnin
45,2012-10-20,19:00,Regular Season,7,Hapoel Ramat Gan,Maccabi Netanya,11,10,Hapoel Ramat Gan,1,1,Sahar Arbeli,Ramat Gan,1100.0,2012,0,0,0,0,0,0,1,0,0,0,0,0,2012 - Regular Season - 7 - Hapoel Ramat Gan,2012 - Regular Season - 7 - Maccabi Netanya,1,6,,,11.0,0,8,,,9.0,Ramat Gan,Netanya,21.831459287270082,41583.0,0.026453117860664215,7.003065458786462,10.635446708881462,1950,62,3844,Ramat Gan,Netanya
46,2012-10-20,21:05,Regular Season,7,Hapoel Acre,Maccabi Tel Aviv,4,2,Hapoel Acre,0,2,Orel Grinfeld,Giv'at Napoleon,5000.0,2012,0,0,0,0,0,0,0,0,1,0,0,0,2012 - Regular Season - 7 - Hapoel Acre,2012 - Regular Season - 7 - Maccabi Tel Aviv,0,11,,,4.0,0,18,,,2.0,Giv'at Napoleon,Bloomfield,99.72365341989246,5000.0,1.0,8.517193191416238,8.517193191416238,2011,1,1,Acre,Tel Aviv
47,2012-10-21,21:00,Regular Season,7,Bnei Yehuda Tel Aviv,Beitar Jerusalem,6,8,Beitar Jerusalem,1,2,Roi Reinshreiber,Bloomfield,4200.0,2012,0,0,0,0,0,0,0,0,1,0,0,0,2012 - Regular Season - 7 - Bnei Yehuda Tel Aviv,2012 - Regular Season - 7 - Beitar Jerusalem,0,9,,,6.0,0,8,,,10.0,Bloomfield,Teddy,52.53896813753319,29400.0,0.14285714285714285,8.34283980427146,10.288749953326773,1962,50,2500,Tel Aviv,Jerusalem
48,2012-10-22,21:50,Regular Season,7,Hapoel Tel Aviv,Maccabi Haifa,3,12,Maccabi Haifa,3,0,Eli Hacmon,Bloomfield,14000.0,2012,0,0,0,0,0,0,0,0,1,0,0,0,2012 - Regular Season - 7 - Hapoel Tel Aviv,2012 - Regular Season - 7 - Maccabi Haifa,0,15,,,3.0,0,5,,,12.0,Bloomfield,Kiryat Eliezer,88.45445851450366,29400.0,0.47619047619047616,9.546812608597396,10.288749953326773,1962,50,2500,Tel Aviv,Haifa
49,2012-11-03,17:15,Regular Season,8,Maccabi Tel Aviv,Hapoel Ramat Gan,1,12,Hapoel Ramat Gan,3,1,Menashe Masiah,Bloomfield,10000.0,2012,0,0,0,0,1,0,0,0,0,0,0,0,2012 - Regular Season - 8 - Maccabi Tel Aviv,2012 - Regular Season - 8 - Hapoel Ramat Gan,0,21,,,2.0,1,6,,,11.0,Bloomfield,Ramat Gan,8.039089019781295,29400.0,0.3401360544217687,9.210340371976184,10.288749953326773,1962,50,2500,Tel Aviv,Ramat Gan
50,2012-11-03,18:00,Regular Season,8,Hapoel Beer Sheva,FC Ashdod,10,2,Hapoel Beer Sheva,0,0,Halim Zatma,Vasermil,5300.0,2012,0,0,0,0,0,1,0,0,0,0,0,0,2012 - Regular Season - 8 - Hapoel Beer Sheva,2012 - Regular Season - 8 - FC Ashdod,0,9,,,7.0,0,19,,,1.0,Vasermil,Yud-Alef,63.08363423432351,13000.0,0.4076923076923077,8.575462099540212,9.472704636443673,1959,53,2809,Be'er Sheva,Ashdod
51,2012-11-03,18:00,Regular Season,8,Ironi Kiryat Shmona,Hapoel Acre,7,4,Ironi Kiryat Shmona,1,0,Liran Liany,Kiryat Shmona Municipal,1200.0,2012,0,0,0,0,0,1,0,0,0,0,0,0,2012 - Regular Season - 8 - Ironi Kiryat Shmona,2012 - Regular Season - 8 - Hapoel Acre,0,11,,,9.0,0,11,,,4.0,Kiryat Shmona Municipal,Giv'at Napoleon,56.58716136407534,5300.0,0.22641509433962265,7.090076835776092,8.575462099540212,1989,23,529,Kiryat Shmona,Acre
52,2012-11-03,18:00,Regular Season,8,Ihud Bnei Sakhnin,Hapoel Haifa,11,14,Hapoel Haifa,2,0,Eitan Shmuelevic,Doha,3000.0,2012,0,0,0,0,0,1,0,0,0,0,0,0,2012 - Regular Season - 8 - Ihud Bnei Sakhnin,2012 - Regular Season - 8 - Hapoel Haifa,0,8,,,13.0,0,3,,,14.0,Doha,Kiryat Eliezer,31.162749287554362,8500.0,0.35294117647058826,8.006367567650246,9.047821442478408,2006,6,36,Sakhnin,Haifa
53,2012-11-03,19:30,Regular Season,8,Beitar Jerusalem,Hapoel Ramat haSharon,5,6,Hapoel Ramat haSharon,1,0,Asaf Kenan,Teddy,7000.0,2012,0,0,0,0,0,0,1,0,0,0,0,0,2012 - Regular Season - 8 - Beitar Jerusalem,2012 - Regular Season - 8 - Hapoel Ramat haSharon,0,11,,,8.0,0,11,,,5.0,Teddy,Grundman,52.35087017802516,31733.0,0.22059055242176914,8.85366542803745,10.365112427854497,1990,22,484,Jerusalem,Ramat HaSharon
54,2012-11-04,20:50,Regular Season,8,Maccabi Netanya,Hapoel Tel Aviv,8,3,Maccabi Netanya,2,1,Eitan Tabrizi,Netanya,13800.0,2012,0,0,0,0,0,0,0,1,0,0,0,0,2012 - Regular Season - 8 - Maccabi Netanya,2012 - Regular Season - 8 - Hapoel Tel Aviv,0,11,,,10.0,0,15,,,3.0,Netanya,Bloomfield,28.62028018889023,13800.0,1.0,9.532423871145296,9.532423871145296,2012,0,0,Netanya,Tel Aviv
55,2012-11-05,19:30,Regular Season,8,Maccabi Haifa,Bnei Yehuda Tel Aviv,13,9,Maccabi Haifa,1,1,Shay Shitrit,Kiryat Eliezer,11000.0,2012,0,0,0,0,0,0,1,0,0,0,0,0,2012 - Regular Season - 8 - Maccabi Haifa,2012 - Regular Season - 8 - Bnei Yehuda Tel Aviv,0,6,,,12.0,0,10,,,6.0,Kiryat Eliezer,Bloomfield,88.45445851450366,14000.0,0.7857142857142857,9.305650551780507,9.546812608597396,1955,57,3249,Haifa,Tel Aviv
56,2012-11-10,15:50,Regular Season,9,Bnei Yehuda Tel Aviv,Maccabi Netanya,4,9,Maccabi Netanya,3,0,Haim Jakov,Bloomfield,2500.0,2012,0,0,1,0,0,0,0,0,0,0,0,0,2012 - Regular Season - 9 - Bnei Yehuda Tel Aviv,2012 - Regular Season - 9 - Maccabi Netanya,0,13,,,9.0,0,11,,,8.0,Bloomfield,Netanya,28.62028018889023,29400.0,0.08503401360544217,7.824046010856292,10.288749953326773,1962,50,2500,Tel Aviv,Netanya
57,2012-11-10,18:00,Regular Season,9,Hapoel Haifa,FC Ashdod,14,2,Hapoel Haifa,2,1,Erez Papir,Kiryat Eliezer,3000.0,2012,0,0,0,0,0,1,0,0,0,0,0,0,2012 - Regular Season - 9 - Hapoel Haifa,2012 - Regular Season - 9 - FC Ashdod,0,6,,,14.0,0,19,,,2.0,Kiryat Eliezer,Yud-Alef,117.03510426091086,14000.0,0.21428571428571427,8.006367567650246,9.546812608597396,1955,57,3249,Haifa,Ashdod
58,2012-11-10,18:00,Regular Season,9,Hapoel Acre,Hapoel Beer Sheva,5,10,Hapoel Beer Sheva,2,2,Menashe Masiah,Giv'at Napoleon,1500.0,2012,0,0,0,0,0,1,0,0,0,0,0,0,2012 - Regular Season - 9 - Hapoel Acre,2012 - Regular Season - 9 - Hapoel Beer Sheva,0,12,,,4.0,0,10,,,10.0,Giv'at Napoleon,Vasermil,185.59340291908097,5000.0,0.3,7.313220387090301,8.517193191416238,2011,1,1,Acre,Be'er Sheva
59,2012-11-10,18:00,Regular Season,9,Hapoel Ramat haSharon,Maccabi Haifa,7,13,Maccabi Haifa,1,1,Roi Reinshreiber,Grundman,2500.0,2012,0,0,0,0,0,1,0,0,0,0,0,0,2012 - Regular Season - 9 - Hapoel Ramat haSharon,2012 - Regular Season - 9 - Maccabi Haifa,0,12,,,6.0,0,7,,,13.0,Grundman,Kiryat Eliezer,78.31477543481166,4700.0,0.5319148936170213,7.824046010856292,8.45531778769815,1998,14,196,Ramat HaSharon,Haifa
60,2012-11-10,20:10,Regular Season,9,Ihud Bnei Sakhnin,Beitar Jerusalem,11,6,Ihud Bnei Sakhnin,1,1,Daniel Bar Natan,Doha,6500.0,2012,0,0,0,0,0,0,0,1,0,0,0,0,2012 - Regular Season - 9 - Ihud Bnei Sakhnin,2012 - Regular Season - 9 - Beitar Jerusalem,0,9,,,11.0,0,12,,,5.0,Doha,Teddy,124.2265572489955,8500.0,0.7647058823529411,8.779557455883728,9.047821442478408,2006,6,36,Sakhnin,Jerusalem
61,2012-11-11,19:00,Regular Season,9,Hapoel Ramat Gan,Ironi Kiryat Shmona,12,8,Hapoel Ramat Gan,1,1,Eitan Shmuelevic,Winter,400.0,2012,0,0,0,0,0,0,1,0,0,0,0,0,2012 - Regular Season - 9 - Hapoel Ramat Gan,2012 - Regular Season - 9 - Ironi Kiryat Shmona,1,7,,,12.0,0,12,,,7.0,Ramat Gan,Kiryat Shmona Municipal,141.61839861332155,8000.0,0.05,5.991464547107982,8.987196820661973,1981,31,961,Ramat Gan,Kiryat Shmona
