fixture,id,referee,timezone,date,timestamp,periods,first,second,venue,id,name,city,status,long,short,elapsed,league,id,name,country,logo,flag,season,round,teams,home,id,name,logo,winner,away,id,name,logo,winner,goals,home,away,score,halftime,home,away,fulltime,home,away,extratime,home,away,penalty,home,away
,179371,S. Levi,UTC,2019-12-25T17:00:00+00:00,1577293200,,1577293200,1577296800,,3408,HaMoshava Stadium,Petach-Tikva,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 15,,,4499,Sektzia Nes Tziona,https://media-6.api-sports.io/football/teams/4499.png,True,,4505,Maccabi Netanya,https://media-5.api-sports.io/football/teams/4505.png,False,,1,0,,,1,0,,1,0,,None,None,,None,None
,179372,D. Bar Natan,UTC,2019-12-29T18:15:00+00:00,1577643300,,1577643300,1577646900,,3408,HaMoshava Stadium,Petach-Tikva,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 16,,,4499,Sektzia Nes Tziona,https://media-2.api-sports.io/football/teams/4499.png,False,,4501,Hapoel Tel Aviv,https://media-5.api-sports.io/football/teams/4501.png,True,,0,1,,,0,1,,0,1,,None,None,,None,None
,179373,E. Hacmon,UTC,2019-12-29T17:00:00+00:00,1577638800,,1577638800,1577642400,,869,Winner Stadium,Netanya,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 16,,,4505,Maccabi Netanya,https://media-6.api-sports.io/football/teams/4505.png,False,,4508,Bnei Yehuda,https://media-6.api-sports.io/football/teams/4508.png,True,,0,3,,,0,2,,0,3,,None,None,,None,None
,179374,I. Layba,UTC,2019-12-28T13:00:00+00:00,1577538000,,1577538000,1577541600,,10592,Bloomfield Stadium,Tel-Aviv,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 16,,,604,Maccabi Tel Aviv,https://media-4.api-sports.io/football/teams/604.png,True,,4497,Hapoel Kfar Saba,https://media-6.api-sports.io/football/teams/4497.png,False,,4,0,,,1,0,,4,0,,None,None,,None,None
,179375,O. Grinfeld,UTC,2019-12-28T15:30:00+00:00,1577547000,,1577547000,1577550600,,3420,Kiryat-Shmona Municipal Stadium,Kiryat-Shmona,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 16,,,4510,Ironi Kiryat Shmona,https://media-2.api-sports.io/football/teams/4510.png,False,,4195,Maccabi Haifa,https://media-4.api-sports.io/football/teams/4195.png,True,,1,2,,,0,1,,1,2,,None,None,,None,None
,179376,D. Fuxman,UTC,2019-12-30T18:15:00+00:00,1577729700,,1577729700,1577733300,,868,Sammy Ofer Stadium,Haifa,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 16,,,2253,Hapoel Haifa,https://media-6.api-sports.io/football/teams/2253.png,False,,657,Beitar Jerusalem,https://media-6.api-sports.io/football/teams/657.png,True,,1,4,,,0,3,,1,4,,None,None,,None,None
,179377,I. Frid,UTC,2019-12-28T16:30:00+00:00,1577550600,,1577550600,1577554200,,3408,HaMoshava Stadium,Petach-Tikva,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 16,,,4509,Hapoel Ra'anana,https://media-5.api-sports.io/football/teams/4509.png,None,,4500,Hapoel Hadera,https://media-4.api-sports.io/football/teams/4500.png,None,,1,1,,,1,0,,1,1,,None,None,,None,None
,179378,E. Papir,UTC,2019-12-28T17:50:00+00:00,1577555400,,1577555400,1577559000,,867,Yaakov Turner Toto Stadium,Beer Sheva,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 16,,,563,Hapoel Beer Sheva,https://media-1.api-sports.io/football/teams/563.png,True,,4507,Ashdod,https://media-5.api-sports.io/football/teams/4507.png,False,,2,1,,,0,1,,2,1,,None,None,,None,None
,179379,Z. Adler,UTC,2020-01-05T18:15:00+00:00,1578248100,,1578248100,1578251700,,10592,Bloomfield Stadium,Tel-Aviv,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 17,,,4501,Hapoel Tel Aviv,https://media-5.api-sports.io/football/teams/4501.png,True,,563,Hapoel Beer Sheva,https://media-6.api-sports.io/football/teams/563.png,False,,1,0,,,1,0,,1,0,,None,None,,None,None
,179380,S. Ben Avraham,UTC,2020-01-05T17:00:00+00:00,1578243600,,1578243600,1578247200,,3419,Yud-Alef Stadium,Ashdod,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 17,,,4507,Ashdod,https://media-2.api-sports.io/football/teams/4507.png,True,,4509,Hapoel Ra'anana,https://media-5.api-sports.io/football/teams/4509.png,False,,3,0,,,1,0,,3,0,,None,None,,None,None
,179381,E. Shmuelevich,UTC,2020-01-04T16:30:00+00:00,1578155400,,1578155400,1578159000,,869,Winner Stadium,Netanya,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 17,,,4500,Hapoel Hadera,https://media-1.api-sports.io/football/teams/4500.png,True,,2253,Hapoel Haifa,https://media-2.api-sports.io/football/teams/2253.png,False,,2,0,,,0,0,,2,0,,None,None,,None,None
,179382,I. Frid,UTC,2020-01-04T17:50:00+00:00,1578160200,,1578160200,1578163800,,866,Teddi Malcha Stadium,Jerusalem,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 17,,,657,Beitar Jerusalem,https://media-5.api-sports.io/football/teams/657.png,None,,4510,Ironi Kiryat Shmona,https://media-1.api-sports.io/football/teams/4510.png,None,,2,2,,,1,2,,2,2,,None,None,,None,None
,179383,L. Liani,UTC,2020-01-06T18:15:00+00:00,1578334500,,1578334500,1578338100,,868,Sammy Ofer Stadium,Haifa,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 17,,,4195,Maccabi Haifa,https://media-6.api-sports.io/football/teams/4195.png,False,,604,Maccabi Tel Aviv,https://media-2.api-sports.io/football/teams/604.png,True,,3,4,,,0,1,,3,4,,None,None,,None,None
,179384,O. Asulin,UTC,2020-01-04T15:30:00+00:00,1578151800,,1578151800,1578155400,,3408,HaMoshava Stadium,Petach-Tikva,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 17,,,4497,Hapoel Kfar Saba,https://media-4.api-sports.io/football/teams/4497.png,False,,4505,Maccabi Netanya,https://media-1.api-sports.io/football/teams/4505.png,True,,1,2,,,0,0,,1,2,,None,None,,None,None
,179385,O. Na'al,UTC,2020-01-06T17:00:00+00:00,1578330000,,1578330000,1578333600,,10592,Bloomfield Stadium,Tel-Aviv,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 17,,,4508,Bnei Yehuda,https://media-6.api-sports.io/football/teams/4508.png,False,,4499,Sektzia Nes Tziona,https://media-5.api-sports.io/football/teams/4499.png,True,,1,2,,,0,0,,1,2,,None,None,,None,None
,179386,G. Laibuvitz,UTC,2020-01-12T18:15:00+00:00,1578852900,,1578852900,1578856500,,10592,Bloomfield Stadium,Tel-Aviv,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 18,,,4508,Bnei Yehuda,https://media-2.api-sports.io/football/teams/4508.png,False,,4501,Hapoel Tel Aviv,https://media-5.api-sports.io/football/teams/4501.png,True,,1,2,,,1,1,,1,2,,None,None,,None,None
,179387,E. Papir,UTC,2020-01-12T17:00:00+00:00,1578848400,,1578848400,1578852000,,3408,HaMoshava Stadium,Petach-Tikva,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 18,,,4499,Sektzia Nes Tziona,https://media-4.api-sports.io/football/teams/4499.png,False,,4497,Hapoel Kfar Saba,https://media-6.api-sports.io/football/teams/4497.png,True,,0,1,,,0,1,,0,1,,None,None,,None,None
,179388,D. Bar Natan,UTC,2020-01-11T17:50:00+00:00,1578765000,,1578765000,1578768600,,869,Winner Stadium,Netanya,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 18,,,4505,Maccabi Netanya,https://media-2.api-sports.io/football/teams/4505.png,False,,4195,Maccabi Haifa,https://media-5.api-sports.io/football/teams/4195.png,True,,0,2,,,0,0,,0,2,,None,None,,None,None
,179389,E. Hacmon,UTC,2020-01-13T18:15:00+00:00,1578939300,,1578939300,1578942900,,868,Sammy Ofer Stadium,Haifa,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 18,,,604,Maccabi Tel Aviv,https://media-6.api-sports.io/football/teams/604.png,None,,657,Beitar Jerusalem,https://media-2.api-sports.io/football/teams/657.png,None,,0,0,,,0,0,,0,0,,None,None,,None,None
,179390,S. Levi,UTC,2020-01-11T16:30:00+00:00,1578760200,,1578760200,1578763800,,3420,Kiryat-Shmona Municipal Stadium,Kiryat-Shmona,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 18,,,4510,Ironi Kiryat Shmona,https://media-1.api-sports.io/football/teams/4510.png,False,,4500,Hapoel Hadera,https://media-1.api-sports.io/football/teams/4500.png,True,,0,1,,,0,1,,0,1,,None,None,,None,None
,179391,S. Berman,UTC,2020-01-11T13:00:00+00:00,1578747600,,1578747600,1578751200,,868,Sammy Ofer Stadium,Haifa,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 18,,,2253,Hapoel Haifa,https://media-1.api-sports.io/football/teams/2253.png,True,,4507,Ashdod,https://media-2.api-sports.io/football/teams/4507.png,False,,1,0,,,0,0,,1,0,,None,None,,None,None
,179392,D. Fuxman,UTC,2020-01-11T15:30:00+00:00,1578756600,,1578756600,1578760200,,3408,HaMoshava Stadium,Petach-Tikva,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 18,,,4509,Hapoel Ra'anana,https://media-2.api-sports.io/football/teams/4509.png,True,,563,Hapoel Beer Sheva,https://media-2.api-sports.io/football/teams/563.png,False,,2,1,,,0,0,,2,1,,None,None,,None,None
,179393,I. Layba,UTC,2020-01-19T18:15:00+00:00,1579457700,,1579457700,1579461300,,869,Winner Stadium,Netanya,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 19,,,4501,Hapoel Tel Aviv,https://media-1.api-sports.io/football/teams/4501.png,True,,4509,Hapoel Ra'anana,https://media-1.api-sports.io/football/teams/4509.png,False,,3,1,,,1,1,,3,1,,None,None,,None,None
,179394,I. Frid,UTC,2020-01-20T18:00:00+00:00,1579543200,,1579543200,1579546800,,867,Yaakov Turner Toto Stadium,Beer Sheva,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 19,,,563,Hapoel Beer Sheva,https://media-2.api-sports.io/football/teams/563.png,True,,2253,Hapoel Haifa,https://media-5.api-sports.io/football/teams/2253.png,False,,1,0,,,0,0,,1,0,,None,None,,None,None
,179395,L. Liani,UTC,2020-01-18T13:00:00+00:00,1579352400,,1579352400,1579356000,,3419,Yud-Alef Stadium,Ashdod,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 19,,,4507,Ashdod,https://media-5.api-sports.io/football/teams/4507.png,True,,4510,Ironi Kiryat Shmona,https://media-4.api-sports.io/football/teams/4510.png,False,,1,0,,,1,0,,1,0,,None,None,,None,None
,179396,S. Ben Avraham,UTC,2020-01-18T17:50:00+00:00,1579369800,,1579369800,1579373400,,869,Winner Stadium,Netanya,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 19,,,4500,Hapoel Hadera,https://media-4.api-sports.io/football/teams/4500.png,False,,604,Maccabi Tel Aviv,https://media-2.api-sports.io/football/teams/604.png,True,,0,3,,,0,1,,0,3,,None,None,,None,None
,179397,Z. Adler,UTC,2020-01-20T18:15:00+00:00,1579544100,,1579544100,1579547700,,866,Teddi Malcha Stadium,Jerusalem,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 19,,,657,Beitar Jerusalem,https://media-5.api-sports.io/football/teams/657.png,True,,4505,Maccabi Netanya,https://media-6.api-sports.io/football/teams/4505.png,False,,3,1,,,1,1,,3,1,,None,None,,None,None
,179398,E. Shmuelevich,UTC,2020-01-18T15:30:00+00:00,1579361400,,1579361400,1579365000,,868,Sammy Ofer Stadium,Haifa,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 19,,,4195,Maccabi Haifa,https://media-1.api-sports.io/football/teams/4195.png,True,,4499,Sektzia Nes Tziona,https://media-1.api-sports.io/football/teams/4499.png,False,,4,0,,,0,0,,4,0,,None,None,,None,None
,179399,R. Reinshreiber,UTC,2020-01-20T17:00:00+00:00,1579539600,,1579539600,1579543200,,3408,HaMoshava Stadium,Petach-Tikva,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 19,,,4497,Hapoel Kfar Saba,https://media-5.api-sports.io/football/teams/4497.png,False,,4508,Bnei Yehuda,https://media-5.api-sports.io/football/teams/4508.png,True,,0,1,,,0,0,,0,1,,None,None,,None,None
,179400,E. Hacmon,UTC,2020-01-25T13:00:00+00:00,1579957200,,1579957200,1579960800,,3408,HaMoshava Stadium,Petach-Tikva,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 20,,,4497,Hapoel Kfar Saba,https://media-1.api-sports.io/football/teams/4497.png,False,,4501,Hapoel Tel Aviv,https://media-6.api-sports.io/football/teams/4501.png,True,,1,2,,,1,1,,1,2,,None,None,,None,None
,179401,E. Papir,UTC,2020-01-27T18:15:00+00:00,1580148900,,1580148900,1580152500,,10592,Bloomfield Stadium,Tel-Aviv,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 20,,,4508,Bnei Yehuda,https://media-6.api-sports.io/football/teams/4508.png,False,,4195,Maccabi Haifa,https://media-6.api-sports.io/football/teams/4195.png,True,,1,3,,,0,2,,1,3,,None,None,,None,None
,179402,E. Hacmon,UTC,2019-10-19T17:30:00+00:00,1571506200,,1571506200,1571509800,,3408,HaMoshava Stadium,Petach-Tikva,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 7,,,4499,Sektzia Nes Tziona,https://media-4.api-sports.io/football/teams/4499.png,False,,657,Beitar Jerusalem,https://media-4.api-sports.io/football/teams/657.png,True,,0,4,,,0,2,,0,4,,None,None,,None,None
,179403,G. Laibuvitz,UTC,2020-01-26T17:00:00+00:00,1580058000,,1580058000,1580061600,,869,Winner Stadium,Netanya,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 20,,,4505,Maccabi Netanya,https://media-6.api-sports.io/football/teams/4505.png,True,,4500,Hapoel Hadera,https://media-4.api-sports.io/football/teams/4500.png,False,,1,0,,,0,0,,1,0,,None,None,,None,None
,179404,O. Na'al,UTC,2020-01-25T17:50:00+00:00,1579974600,,1579974600,1579978200,,10592,Bloomfield Stadium,Tel-Aviv,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 20,,,604,Maccabi Tel Aviv,https://media-1.api-sports.io/football/teams/604.png,True,,4507,Ashdod,https://media-5.api-sports.io/football/teams/4507.png,False,,2,0,,,1,0,,2,0,,None,None,,None,None
,179405,D. Fuxman,UTC,2019-10-19T16:00:00+00:00,1571500800,,1571500800,1571504400,,867,Yaakov Turner Toto Stadium,Beer Sheva,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 7,,,563,Hapoel Beer Sheva,https://media-6.api-sports.io/football/teams/563.png,True,,4510,Ironi Kiryat Shmona,https://media-2.api-sports.io/football/teams/4510.png,False,,2,1,,,1,0,,2,1,,None,None,,None,None
,179406,L. Liani,UTC,2020-01-25T16:30:00+00:00,1579969800,,1579969800,1579973400,,868,Sammy Ofer Stadium,Haifa,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 20,,,2253,Hapoel Haifa,https://media-2.api-sports.io/football/teams/2253.png,None,,4509,Hapoel Ra'anana,https://media-6.api-sports.io/football/teams/4509.png,None,,2,2,,,0,2,,2,2,,None,None,,None,None
,179407,Z. Adler,UTC,2020-02-01T17:50:00+00:00,1580579400,,1580579400,1580583000,,10592,Bloomfield Stadium,Tel-Aviv,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 21,,,4501,Hapoel Tel Aviv,https://media-2.api-sports.io/football/teams/4501.png,False,,2253,Hapoel Haifa,https://media-6.api-sports.io/football/teams/2253.png,True,,0,1,,,0,1,,0,1,,None,None,,None,None
,179408,G. Laibuvitz,UTC,2020-01-29T17:00:00+00:00,1580317200,,1580317200,1580320800,,3408,HaMoshava Stadium,Petach-Tikva,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 21,,,4509,Hapoel Ra'anana,https://media-5.api-sports.io/football/teams/4509.png,None,,4510,Ironi Kiryat Shmona,https://media-2.api-sports.io/football/teams/4510.png,None,,1,1,,,1,0,,1,1,,None,None,,None,None
,179409,E. Shmuelevich,UTC,2020-01-29T18:15:00+00:00,1580321700,,1580321700,1580325300,,867,Yaakov Turner Toto Stadium,Beer Sheva,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 21,,,563,Hapoel Beer Sheva,https://media-6.api-sports.io/football/teams/563.png,None,,604,Maccabi Tel Aviv,https://media-2.api-sports.io/football/teams/604.png,None,,1,1,,,0,0,,1,1,,None,None,,None,None
,179410,S. Levi,UTC,2020-02-01T13:00:00+00:00,1580562000,,1580562000,1580565600,,3419,Yud-Alef Stadium,Ashdod,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 21,,,4507,Ashdod,https://media-5.api-sports.io/football/teams/4507.png,None,,4505,Maccabi Netanya,https://media-6.api-sports.io/football/teams/4505.png,None,,0,0,,,0,0,,0,0,,None,None,,None,None
,179411,R. Reinshreiber,UTC,2020-02-01T16:30:00+00:00,1580574600,,1580574600,1580578200,,869,Winner Stadium,Netanya,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 21,,,4500,Hapoel Hadera,https://media-5.api-sports.io/football/teams/4500.png,True,,4499,Sektzia Nes Tziona,https://media-5.api-sports.io/football/teams/4499.png,False,,1,0,,,0,0,,1,0,,None,None,,None,None
,179412,O. Grinfeld,UTC,2020-02-02T18:15:00+00:00,1580667300,,1580667300,1580670900,,866,Teddi Malcha Stadium,Jerusalem,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 21,,,657,Beitar Jerusalem,https://media-2.api-sports.io/football/teams/657.png,False,,4508,Bnei Yehuda,https://media-1.api-sports.io/football/teams/4508.png,True,,1,3,,,1,0,,1,3,,None,None,,None,None
,179413,D. Fuxman,UTC,2020-02-01T15:30:00+00:00,1580571000,,1580571000,1580574600,,868,Sammy Ofer Stadium,Haifa,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 21,,,4195,Maccabi Haifa,https://media-1.api-sports.io/football/teams/4195.png,False,,4497,Hapoel Kfar Saba,https://media-1.api-sports.io/football/teams/4497.png,True,,0,1,,,0,0,,0,1,,None,None,,None,None
,179414,S. Ben Avraham,UTC,2020-02-04T18:15:00+00:00,1580840100,,1580840100,1580843700,,868,Sammy Ofer Stadium,Haifa,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 22,,,4195,Maccabi Haifa,https://media-1.api-sports.io/football/teams/4195.png,True,,4501,Hapoel Tel Aviv,https://media-5.api-sports.io/football/teams/4501.png,False,,5,0,,,3,0,,5,0,,None,None,,None,None
,179415,S. Levi,UTC,2020-02-05T18:15:00+00:00,1580926500,,1580926500,1580930100,,3408,HaMoshava Stadium,Petach-Tikva,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 22,,,4497,Hapoel Kfar Saba,https://media-1.api-sports.io/football/teams/4497.png,True,,657,Beitar Jerusalem,https://media-5.api-sports.io/football/teams/657.png,False,,2,1,,,1,1,,2,1,,None,None,,None,None
,179416,O. Asulin,UTC,2020-02-05T17:00:00+00:00,1580922000,,1580922000,1580925600,,10592,Bloomfield Stadium,Tel-Aviv,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 22,,,4508,Bnei Yehuda,https://media-4.api-sports.io/football/teams/4508.png,False,,4500,Hapoel Hadera,https://media-1.api-sports.io/football/teams/4500.png,True,,0,1,,,0,1,,0,1,,None,None,,None,None
,179417,A. Shiloach,UTC,2020-02-04T17:00:00+00:00,1580835600,,1580835600,1580839200,,3408,HaMoshava Stadium,Petach-Tikva,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 22,,,4499,Sektzia Nes Tziona,https://media-1.api-sports.io/football/teams/4499.png,False,,4507,Ashdod,https://media-5.api-sports.io/football/teams/4507.png,True,,0,2,,,0,1,,0,2,,None,None,,None,None
,179418,O. Grinfeld,UTC,2020-02-05T18:00:00+00:00,1580925600,,1580925600,1580929200,,869,Winner Stadium,Netanya,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 22,,,4505,Maccabi Netanya,https://media-6.api-sports.io/football/teams/4505.png,None,,563,Hapoel Beer Sheva,https://media-4.api-sports.io/football/teams/563.png,None,,1,1,,,1,1,,1,1,,None,None,,None,None
,179419,I. Frid,UTC,2020-02-03T18:15:00+00:00,1580753700,,1580753700,1580757300,,10592,Bloomfield Stadium,Tel-Aviv,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 22,,,604,Maccabi Tel Aviv,https://media-6.api-sports.io/football/teams/604.png,True,,4509,Hapoel Ra'anana,https://media-1.api-sports.io/football/teams/4509.png,False,,2,1,,,0,0,,2,1,,None,None,,None,None
,179420,E. Papir,UTC,2020-02-04T17:00:00+00:00,1580835600,,1580835600,1580839200,,3420,Kiryat-Shmona Municipal Stadium,Kiryat-Shmona,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 22,,,4510,Ironi Kiryat Shmona,https://media-2.api-sports.io/football/teams/4510.png,False,,2253,Hapoel Haifa,https://media-1.api-sports.io/football/teams/2253.png,True,,1,2,,,0,0,,1,2,,None,None,,None,None
,179421,D. Fuxman,UTC,2020-02-08T13:00:00+00:00,1581166800,,1581166800,1581170400,,10592,Bloomfield Stadium,Tel-Aviv,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 23,,,4501,Hapoel Tel Aviv,https://media-5.api-sports.io/football/teams/4501.png,True,,4510,Ironi Kiryat Shmona,https://media-2.api-sports.io/football/teams/4510.png,False,,2,0,,,0,0,,2,0,,None,None,,None,None
,179422,E. Hacmon,UTC,2020-02-08T17:50:00+00:00,1581184200,,1581184200,1581187800,,868,Sammy Ofer Stadium,Haifa,,Match Finished,FT,90,,383,Ligat Ha'al,Israel,https://media-1.api-sports.io/football/leagues/383.png,https://media-2.api-sports.io/flags/il.svg,2019,Regular Season - 23,,,2253,Hapoel Haifa,https://media-5.api-sports.io/football/teams/2253.png,None,,604,Maccabi Tel Aviv,https://media-4.api-sports.io/football/teams/604.png,None,,1,1,,,0,1,,1,1,,None,None,,None,None
