,date,kot,season,round_type,round,home_team,home_team_city,away_team,away_team_city,referee,attendance,home_score,away_score,home_won,away_won,draw,home_pos_b4_game,home_lg_b4_game,away_pos_b4_game,away_lg_b4_game,underdog,home_position,away_position,kot_15_16,kot_16_17,kot_17_18,kot_18_19,kot_19_20,kot_20_21,kot_21_22,kot_22_23,derby,while_world_cup,while_champion_league,while_european_games,home_promoted,home_league_pts,home_is_relegated,home_is_champion,away_promoted,away_league_pts,away_is_relegated,away_is_champion,game_stadium,capacity,att_ratio,ln(attendance),ln(capacity),built_in,stadium_age,stadium_age_squared,home_team_stadium,away_team_stadium,distance_in_km,home_key,away_key,day_of_week_num,day_of_week
1173,2017-03-18,18:00,2016,Relegation Round,1,Hapoel Haifa,Haifa,Hapoel Ashkelon,Ashkelon,Roi Reinshreiber,1700.0,1,4,0,1,0,8,0,14,0,Hapoel Ashkelon,5,7,False,False,False,True,False,False,False,False,0,0,0,1,0,28,,,1,21,,,Sammy Ofer,30858.0,0.05509106228530689,7.438383530044307,10.337151315002972,2014,3,9,Sammy Ofer,Sala,129.4102865910061,2016 - Relegation Round - 1 - Hapoel Haifa,2016 - Relegation Round - 1 - Hapoel Ashkelon,5,Saturday
1174,2017-03-19,19:00,2016,Relegation Round,1,Hapoel Raanana,Raanana,Bnei Yehuda Tel Aviv,Tel Aviv,Zvika Levi,700.0,0,2,0,1,0,10,0,12,0,Bnei Yehuda Tel Aviv,4,3,False,False,False,False,True,False,False,False,0,0,0,1,0,28,,,0,28,,,Netanya,13800.0,0.050724637681159424,6.551080335043404,9.532423871145296,2012,5,25,Netanya,HaMoshava,21.068620422647992,2016 - Relegation Round - 1 - Hapoel Raanana,2016 - Relegation Round - 1 - Bnei Yehuda Tel Aviv,6,Sunday
1175,2017-03-20,20:30,2016,Relegation Round,1,FC Ashdod,Ashdod,Hapoel Kfar Saba,Kfar Saba,Eitan Shmuelevic,1350.0,0,0,0,0,1,9,0,13,0,Hapoel Kfar Saba,2,6,False,False,False,False,False,True,False,False,0,0,0,0,1,29,,,0,22,,,Yud-Alef,7800.0,0.17307692307692307,7.2078598714324755,8.961879012677683,1966,51,2601,Yud-Alef,Levita,48.7783204414086,2016 - Relegation Round - 1 - FC Ashdod,2016 - Relegation Round - 1 - Hapoel Kfar Saba,0,Monday
1176,2017-04-01,18:00,2016,Relegation Round,2,Hapoel Tel Aviv,Tel Aviv,Bnei Yehuda Tel Aviv,Tel Aviv,Alon Yefet,10000.0,2,0,1,0,0,2,29,5,28,Bnei Yehuda Tel Aviv,6,5,False,False,False,True,False,False,False,False,0,0,0,1,0,32,,,0,28,,,HaMoshava,11500.0,0.8695652173913043,9.210340371976184,9.350102314351341,2011,6,36,HaMoshava,HaMoshava,0.0,2016 - Relegation Round - 2 - Hapoel Tel Aviv,2016 - Relegation Round - 2 - Bnei Yehuda Tel Aviv,5,Saturday
1177,2017-04-01,18:00,2016,Relegation Round,2,Ironi Kiryat Shmona,Kiryat Shmona,Hapoel Haifa,Haifa,David Fucsman,700.0,0,2,0,1,0,1,35,4,28,Hapoel Haifa,1,3,False,False,False,True,False,False,False,False,0,0,0,1,0,35,,,0,31,,,Kiryat Shmona Municipal,5300.0,0.1320754716981132,6.551080335043404,8.575462099540212,1989,28,784,Kiryat Shmona Municipal,Sammy Ofer,74.01608129373125,2016 - Relegation Round - 2 - Ironi Kiryat Shmona,2016 - Relegation Round - 2 - Hapoel Haifa,5,Saturday
1178,2017-04-02,20:15,2016,Relegation Round,2,Hapoel Kfar Saba,Kfar Saba,Hapoel Raanana,Raanana,Guy Berger,1100.0,0,2,0,1,0,7,22,6,28,Hapoel Kfar Saba,8,2,False,False,False,False,False,True,False,False,0,0,0,1,0,22,,,0,31,,,Levita,5800.0,0.1896551724137931,7.003065458786462,8.66561319653451,1986,31,961,Levita,Netanya,13.902658695401943,2016 - Relegation Round - 2 - Hapoel Kfar Saba,2016 - Relegation Round - 2 - Hapoel Raanana,6,Sunday
1179,2017-04-03,20:30,2016,Relegation Round,2,Hapoel Ashkelon,Ashkelon,FC Ashdod,Ashdod,Erez Papir,2500.0,0,0,0,0,1,8,21,3,29,Hapoel Ashkelon,7,4,False,False,False,False,False,True,False,False,0,0,0,1,1,22,,,1,30,,,Sala,5250.0,0.47619047619047616,7.824046010856292,8.565983355585669,1961,56,3136,Sala,Yud-Alef,17.712795725601094,2016 - Relegation Round - 2 - Hapoel Ashkelon,2016 - Relegation Round - 2 - FC Ashdod,0,Monday
1180,2017-04-08,16:00,2016,Relegation Round,3,Hapoel Haifa,Haifa,Hapoel Tel Aviv,Tel Aviv,Menashe Masiah,6700.0,3,3,0,0,1,3,31,2,32,Hapoel Haifa,2,7,False,True,False,False,False,False,False,False,0,0,0,1,0,32,,,0,33,,,Sammy Ofer,30858.0,0.21712359841856244,8.809862805379057,10.337151315002972,2014,3,9,Sammy Ofer,HaMoshava,75.84154503558618,2016 - Relegation Round - 3 - Hapoel Haifa,2016 - Relegation Round - 3 - Hapoel Tel Aviv,5,Saturday
1181,2017-04-08,18:00,2016,Relegation Round,3,Hapoel Raanana,Raanana,Hapoel Ashkelon,Ashkelon,Eli Hacmon,700.0,0,2,0,1,0,4,31,8,22,Hapoel Ashkelon,5,6,False,False,False,True,False,False,False,False,0,0,0,1,0,31,,,1,25,,,Netanya,13800.0,0.050724637681159424,6.551080335043404,9.532423871145296,2012,5,25,Netanya,Sala,75.09862570628287,2016 - Relegation Round - 3 - Hapoel Raanana,2016 - Relegation Round - 3 - Hapoel Ashkelon,5,Saturday
1182,2017-04-08,18:15,2016,Relegation Round,3,Bnei Yehuda Tel Aviv,Tel Aviv,Hapoel Kfar Saba,Kfar Saba,Oren Siminyan,2300.0,1,0,1,0,0,6,28,7,22,Hapoel Kfar Saba,3,8,False,False,False,True,False,False,False,False,0,0,0,1,0,31,,,0,22,,,HaMoshava,11500.0,0.2,7.7406644019172415,9.350102314351341,2011,6,36,HaMoshava,Levita,10.272821115326817,2016 - Relegation Round - 3 - Bnei Yehuda Tel Aviv,2016 - Relegation Round - 3 - Hapoel Kfar Saba,5,Saturday
1183,2017-04-09,19:00,2016,Relegation Round,3,FC Ashdod,Ashdod,Ironi Kiryat Shmona,Kiryat Shmona,Aviad Shiloah,720.0,1,1,0,0,1,5,30,1,35,FC Ashdod,4,1,False,False,False,False,True,False,False,False,0,0,0,1,1,31,,,0,36,,,Yud-Alef,7800.0,0.09230769230769231,6.579251212010101,8.961879012677683,1966,51,2601,Yud-Alef,Kiryat Shmona Municipal,177.81548695417501,2016 - Relegation Round - 3 - FC Ashdod,2016 - Relegation Round - 3 - Ironi Kiryat Shmona,6,Sunday
1184,2017-04-22,17:15,2016,Relegation Round,4,Hapoel Ashkelon,Ashkelon,Bnei Yehuda Tel Aviv,Tel Aviv,Eitan Shmuelevic,1800.0,1,0,1,0,0,7,25,4,31,Hapoel Ashkelon,6,5,False,False,True,False,False,False,False,False,0,0,0,1,1,28,,,0,31,,,Sala,5250.0,0.34285714285714286,7.495541943884256,8.565983355585669,1961,56,3136,Sala,HaMoshava,56.13261695875686,2016 - Relegation Round - 4 - Hapoel Ashkelon,2016 - Relegation Round - 4 - Bnei Yehuda Tel Aviv,5,Saturday
1185,2017-04-22,18:00,2016,Relegation Round,4,Hapoel Haifa,Haifa,FC Ashdod,Ashdod,Igal Frid,2200.0,1,1,0,0,1,3,32,5,31,FC Ashdod,3,4,False,False,False,True,False,False,False,False,0,0,0,1,0,33,,,1,32,,,Sammy Ofer,30858.0,0.07129431589863244,7.696212639346407,10.337151315002972,2014,3,9,Sammy Ofer,Yud-Alef,111.91424626881171,2016 - Relegation Round - 4 - Hapoel Haifa,2016 - Relegation Round - 4 - FC Ashdod,5,Saturday
1186,2017-04-22,20:15,2016,Relegation Round,4,Ironi Kiryat Shmona,Kiryat Shmona,Hapoel Raanana,Raanana,Ohad Asulin,400.0,2,3,0,1,0,1,36,6,31,Hapoel Raanana,1,2,False,False,False,False,False,True,False,False,0,0,0,1,0,36,,,0,34,,,Kiryat Shmona Municipal,5300.0,0.07547169811320754,5.991464547107982,8.575462099540212,1989,28,784,Kiryat Shmona Municipal,Netanya,121.28583945619715,2016 - Relegation Round - 4 - Ironi Kiryat Shmona,2016 - Relegation Round - 4 - Hapoel Raanana,5,Saturday
1187,2017-04-24,21:00,2016,Relegation Round,4,Hapoel Tel Aviv,Tel Aviv,Hapoel Kfar Saba,Kfar Saba,Ziv Adler,10000.0,2,0,1,0,0,2,33,8,22,Hapoel Kfar Saba,7,8,False,False,False,False,False,False,True,False,0,0,0,1,0,36,,,0,22,,,HaMoshava,11500.0,0.8695652173913043,9.210340371976184,9.350102314351341,2011,6,36,HaMoshava,Levita,10.272821115326817,2016 - Relegation Round - 4 - Hapoel Tel Aviv,2016 - Relegation Round - 4 - Hapoel Kfar Saba,0,Monday
1188,2017-04-27,19:30,2016,Relegation Round,5,Hapoel Raanana,Raanana,Hapoel Haifa,Haifa,Asad Gabarin,500.0,0,2,0,1,0,3,34,4,33,Hapoel Haifa,4,2,False,False,False,False,True,False,False,False,0,0,0,1,0,34,,,0,36,,,Netanya,13800.0,0.036231884057971016,6.214608098422191,9.532423871145296,2012,5,25,Netanya,Sammy Ofer,55.00741285608684,2016 - Relegation Round - 5 - Hapoel Raanana,2016 - Relegation Round - 5 - Hapoel Haifa,3,Thursday
1189,2017-04-27,19:30,2016,Relegation Round,5,Bnei Yehuda Tel Aviv,Tel Aviv,Ironi Kiryat Shmona,Kiryat Shmona,Nael Odeh,1500.0,0,2,0,1,0,6,31,1,36,Bnei Yehuda Tel Aviv,5,1,False,False,False,False,True,False,False,False,0,0,0,1,0,31,,,0,39,,,HaMoshava,11500.0,0.13043478260869565,7.313220387090301,9.350102314351341,2011,6,36,HaMoshava,Kiryat Shmona Municipal,139.3706366673129,2016 - Relegation Round - 5 - Bnei Yehuda Tel Aviv,2016 - Relegation Round - 5 - Ironi Kiryat Shmona,3,Thursday
1190,2017-04-29,17:45,2016,Relegation Round,5,FC Ashdod,Ashdod,Hapoel Tel Aviv,Tel Aviv,Alon Yefet,4500.0,2,0,1,0,0,5,32,2,36,FC Ashdod,3,7,False,False,True,False,False,False,False,False,0,0,0,1,1,35,,,0,36,,,Yud-Alef,7800.0,0.5769230769230769,8.411832675758411,8.961879012677683,1966,51,2601,Yud-Alef,HaMoshava,38.511796697791986,2016 - Relegation Round - 5 - FC Ashdod,2016 - Relegation Round - 5 - Hapoel Tel Aviv,5,Saturday
1191,2017-04-29,17:45,2016,Relegation Round,5,Hapoel Kfar Saba,Kfar Saba,Hapoel Ashkelon,Ashkelon,Eli Hacmon,1500.0,1,0,1,0,0,8,22,7,28,Hapoel Kfar Saba,8,6,False,False,True,False,False,False,False,False,0,0,0,1,0,25,0.0,,1,28,0.0,,Levita,5800.0,0.25862068965517243,7.313220387090301,8.66561319653451,1986,31,961,Levita,Sala,66.37890473666101,2016 - Relegation Round - 5 - Hapoel Kfar Saba,2016 - Relegation Round - 5 - Hapoel Ashkelon,5,Saturday
1192,2017-05-06,19:00,2016,Relegation Round,6,Hapoel Tel Aviv,Tel Aviv,Hapoel Ashkelon,Ashkelon,Liran Liany,10500.0,0,0,0,0,1,2,36,7,28,Hapoel Ashkelon,7,6,False,False,False,False,True,False,False,False,0,0,0,1,0,37,,,1,29,0.0,,HaMoshava,11500.0,0.9130434782608695,9.259130536145614,9.350102314351341,2011,6,36,HaMoshava,Sala,56.13261695875686,2016 - Relegation Round - 6 - Hapoel Tel Aviv,2016 - Relegation Round - 6 - Hapoel Ashkelon,5,Saturday
1193,2017-05-06,19:00,2016,Relegation Round,6,Ironi Kiryat Shmona,Kiryat Shmona,Hapoel Kfar Saba,Kfar Saba,Erez Papir,200.0,1,4,0,1,0,1,39,8,25,Hapoel Kfar Saba,1,8,False,False,False,False,True,False,False,False,0,0,0,1,0,39,,,0,28,0.0,,Kiryat Shmona Municipal,5300.0,0.03773584905660377,5.298317366548036,8.575462099540212,1989,28,784,Kiryat Shmona Municipal,Levita,129.1600797924346,2016 - Relegation Round - 6 - Ironi Kiryat Shmona,2016 - Relegation Round - 6 - Hapoel Kfar Saba,5,Saturday
1194,2017-05-06,19:00,2016,Relegation Round,6,FC Ashdod,Ashdod,Hapoel Raanana,Raanana,David Fucsman,250.0,2,2,0,0,1,4,35,5,34,Hapoel Raanana,3,4,False,False,False,False,True,False,False,False,0,0,0,1,1,36,,,0,35,,,Yud-Alef,7800.0,0.03205128205128205,5.521460917862246,8.961879012677683,1966,51,2601,Yud-Alef,Netanya,57.423522530876554,2016 - Relegation Round - 6 - FC Ashdod,2016 - Relegation Round - 6 - Hapoel Raanana,5,Saturday
1195,2017-05-06,19:00,2016,Relegation Round,6,Hapoel Haifa,Haifa,Bnei Yehuda Tel Aviv,Tel Aviv,Eli Hacmon,1900.0,1,1,0,0,1,3,36,6,31,Bnei Yehuda Tel Aviv,2,5,False,False,False,False,True,False,False,False,0,0,0,1,0,37,,,0,32,,,Sammy Ofer,30858.0,0.06157236373063711,7.549609165154532,10.337151315002972,2014,3,9,Sammy Ofer,HaMoshava,75.84154503558618,2016 - Relegation Round - 6 - Hapoel Haifa,2016 - Relegation Round - 6 - Bnei Yehuda Tel Aviv,5,Saturday
1196,2017-05-13,20:30,2016,Relegation Round,7,Hapoel Raanana,Raanana,Hapoel Tel Aviv,Tel Aviv,Eli Hacmon,6500.0,1,1,0,0,1,5,35,2,37,Hapoel Raanana,4,8,False,False,False,False,False,True,False,False,0,0,0,1,0,36,,,0,38,,,Netanya,13800.0,0.47101449275362317,8.779557455883728,9.532423871145296,2012,5,25,Netanya,HaMoshava,21.068620422647992,2016 - Relegation Round - 7 - Hapoel Raanana,2016 - Relegation Round - 7 - Hapoel Tel Aviv,5,Saturday
1197,2017-05-13,20:30,2016,Relegation Round,7,Bnei Yehuda Tel Aviv,Tel Aviv,FC Ashdod,Ashdod,Ohad Asulin,300.0,2,1,1,0,0,6,32,4,36,Bnei Yehuda Tel Aviv,5,3,False,False,False,False,False,True,False,False,0,0,0,1,0,35,,,1,36,,,HaMoshava,11500.0,0.02608695652173913,5.703782474656201,9.350102314351341,2011,6,36,HaMoshava,Yud-Alef,38.511796697791986,2016 - Relegation Round - 7 - Bnei Yehuda Tel Aviv,2016 - Relegation Round - 7 - FC Ashdod,5,Saturday
1198,2017-05-13,20:30,2016,Relegation Round,7,Hapoel Ashkelon,Ashkelon,Ironi Kiryat Shmona,Kiryat Shmona,Eitan Shmuelevic,5000.0,2,1,1,0,0,7,29,1,39,Hapoel Ashkelon,6,1,False,False,False,False,False,True,False,False,0,0,0,1,1,32,0.0,,0,39,,,Sala,5250.0,0.9523809523809523,8.517193191416238,8.565983355585669,1961,56,3136,Sala,Kiryat Shmona Municipal,195.4877425138202,2016 - Relegation Round - 7 - Hapoel Ashkelon,2016 - Relegation Round - 7 - Ironi Kiryat Shmona,5,Saturday
1199,2017-05-13,20:30,2016,Relegation Round,7,Hapoel Kfar Saba,Kfar Saba,Hapoel Haifa,Haifa,Menashe Masiah,2300.0,1,0,1,0,0,8,28,3,37,Hapoel Kfar Saba,7,2,False,False,False,False,False,True,False,False,0,0,0,1,0,31,1.0,,0,37,,,Levita,5800.0,0.39655172413793105,7.7406644019172415,8.66561319653451,1986,31,961,Levita,Sammy Ofer,66.8850558123517,2016 - Relegation Round - 7 - Hapoel Kfar Saba,2016 - Relegation Round - 7 - Hapoel Haifa,5,Saturday
1200,2017-08-19,18:00,2017,Regular Season,1,FC Ashdod,Ashdod,Maccabi Petah Tikva,Petah Tikva,Erez Papir,900.0,1,2,0,1,0,0,0,0,0,FC Ashdod,10,4,False,False,False,True,False,False,False,False,0,0,0,1,0,0,,,0,3,,,Yud-Alef,7800.0,0.11538461538461539,6.802394763324311,8.961879012677683,1966,51,2601,Yud-Alef,HaMoshava,38.511796697791986,2017 - Regular Season - 1 - FC Ashdod,2017 - Regular Season - 1 - Maccabi Petah Tikva,5,Saturday
1201,2017-08-19,19:00,2017,Regular Season,1,Hapoel Raanana,Raanana,Ironi Kiryat Shmona,Kiryat Shmona,Orel Grinfeld,600.0,0,0,0,0,1,0,0,0,0,Hapoel Raanana,9,8,False,False,False,False,True,False,False,False,0,0,0,1,0,1,,,0,1,,,Netanya,13800.0,0.043478260869565216,6.396929655216146,9.532423871145296,2012,5,25,Netanya,Kiryat Shmona Municipal,121.28583945619715,2017 - Regular Season - 1 - Hapoel Raanana,2017 - Regular Season - 1 - Ironi Kiryat Shmona,5,Saturday
1202,2017-08-19,19:15,2017,Regular Season,1,Hapoel Haifa,Haifa,Hapoel Ashkelon,Ashkelon,Daniel Bar Natan,2500.0,3,1,1,0,0,0,0,0,0,Hapoel Ashkelon,2,11,False,False,False,False,True,False,False,False,0,0,0,1,0,3,,,0,0,,,Sammy Ofer,30858.0,0.08101626806662778,7.824046010856292,10.337151315002972,2014,3,9,Sammy Ofer,Sala,129.4102865910061,2017 - Regular Season - 1 - Hapoel Haifa,2017 - Regular Season - 1 - Hapoel Ashkelon,5,Saturday
1203,2017-08-19,20:30,2017,Regular Season,1,Hapoel Beer Sheva,Beer Sheva,Maccabi Netanya,Netanya,Ziv Adler,14786.0,1,1,0,0,1,0,0,0,0,Maccabi Netanya,6,7,False,False,False,False,False,True,False,False,0,0,0,1,0,1,,,0,1,,,Turner,16126.0,0.9169043780230683,9.601436066117046,9.688188155244967,2015,2,4,Turner,Netanya,113.49021676171931,2017 - Regular Season - 1 - Hapoel Beer Sheva,2017 - Regular Season - 1 - Maccabi Netanya,5,Saturday
1204,2017-08-20,19:00,2017,Regular Season,1,Hapoel Acre,Acre,Ihud Bnei Sakhnin,Sakhnin,Gal Leibovitz,800.0,1,2,0,1,0,0,0,0,0,Hapoel Acre,14,5,False,False,False,False,True,False,False,False,0,0,0,1,0,0,,,0,3,,,Acre Municipal,5500.0,0.14545454545454545,6.684611727667927,8.612503371220562,2011,6,36,Acre Municipal,Doha,21.522505128349245,2017 - Regular Season - 1 - Hapoel Acre,2017 - Regular Season - 1 - Ihud Bnei Sakhnin,6,Sunday
1205,2017-08-20,21:00,2017,Regular Season,1,Maccabi Tel Aviv,Tel Aviv,Beitar Jerusalem,Jerusalem,Liran Liany,11325.0,0,3,0,1,0,0,0,0,0,Beitar Jerusalem,13,1,False,False,False,False,False,False,True,False,0,0,0,1,0,0,,,0,3,,,Netanya,13800.0,0.8206521739130435,9.334767950351235,9.532423871145296,2012,5,25,Netanya,Teddy,67.68303794070863,2017 - Regular Season - 1 - Maccabi Tel Aviv,2017 - Regular Season - 1 - Beitar Jerusalem,6,Sunday
1206,2017-08-21,20:30,2017,Regular Season,1,Bnei Yehuda Tel Aviv,Tel Aviv,Maccabi Haifa,Haifa,Eli Hacmon,7500.0,2,0,1,0,0,0,0,0,0,Bnei Yehuda Tel Aviv,3,12,False,False,False,False,False,True,False,False,0,0,0,1,0,3,,,0,0,,,HaMoshava,11500.0,0.6521739130434783,8.922658299524402,9.350102314351341,2011,6,36,HaMoshava,Sammy Ofer,75.84154503558618,2017 - Regular Season - 1 - Bnei Yehuda Tel Aviv,2017 - Regular Season - 1 - Maccabi Haifa,0,Monday
1207,2017-08-26,18:00,2017,Regular Season,2,Ihud Bnei Sakhnin,Sakhnin,Hapoel Raanana,Raanana,Zvika Levi,650.0,2,1,1,0,0,4,3,8,1,Hapoel Raanana,3,10,False,False,False,True,False,False,False,False,0,0,0,1,0,6,,,0,1,,,Acre Municipal,5500.0,0.11818181818181818,6.476972362889683,8.612503371220562,2011,6,36,Doha,Netanya,76.03997589403676,2017 - Regular Season - 2 - Ihud Bnei Sakhnin,2017 - Regular Season - 2 - Hapoel Raanana,5,Saturday
1208,2017-08-26,18:30,2017,Regular Season,2,Hapoel Ashkelon,Ashkelon,Bnei Yehuda Tel Aviv,Tel Aviv,Erez Papir,2200.0,1,1,0,0,1,12,0,3,3,Hapoel Ashkelon,12,4,False,False,False,True,False,False,False,False,0,0,0,1,0,1,,,0,4,,,Sala,5250.0,0.41904761904761906,7.696212639346407,8.565983355585669,1961,56,3136,Sala,HaMoshava,56.13261695875686,2017 - Regular Season - 2 - Hapoel Ashkelon,2017 - Regular Season - 2 - Bnei Yehuda Tel Aviv,5,Saturday
1209,2017-08-26,20:15,2017,Regular Season,2,Maccabi Netanya,Netanya,Hapoel Acre,Acre,Igal Frid,4373.0,2,2,0,0,1,7,1,11,0,Hapoel Acre,8,14,False,False,False,False,False,True,False,False,0,0,0,1,0,2,,,0,1,,,Netanya,13800.0,0.3168840579710145,8.38320455141292,9.532423871145296,2012,5,25,Netanya,Acre Municipal,71.12792448890106,2017 - Regular Season - 2 - Maccabi Netanya,2017 - Regular Season - 2 - Hapoel Acre,5,Saturday
1210,2017-08-26,20:30,2017,Regular Season,2,Maccabi Petah Tikva,Petah Tikva,Hapoel Haifa,Haifa,Eli Hacmon,2670.0,0,2,0,1,0,5,3,2,3,Maccabi Petah Tikva,6,2,False,False,False,False,False,True,False,False,0,0,0,1,0,3,,,0,6,,,HaMoshava,11500.0,0.23217391304347826,7.8898337513942955,9.350102314351341,2011,6,36,HaMoshava,Sammy Ofer,75.84154503558618,2017 - Regular Season - 2 - Maccabi Petah Tikva,2017 - Regular Season - 2 - Hapoel Haifa,5,Saturday
1211,2017-08-27,20:10,2017,Regular Season,2,Ironi Kiryat Shmona,Kiryat Shmona,Maccabi Tel Aviv,Tel Aviv,Gal Leibovitz,2100.0,1,2,0,1,0,9,1,14,0,Maccabi Tel Aviv,9,7,False,False,False,False,False,True,False,False,0,0,0,1,0,1,,,0,3,,,Acre Municipal,5500.0,0.38181818181818183,7.649692623711514,8.612503371220562,2011,6,36,Kiryat Shmona Municipal,Netanya,121.28583945619715,2017 - Regular Season - 2 - Ironi Kiryat Shmona,2017 - Regular Season - 2 - Maccabi Tel Aviv,6,Sunday
1212,2017-08-27,21:00,2017,Regular Season,2,Maccabi Haifa,Haifa,Hapoel Beer Sheva,Beer Sheva,Eitan Shmuelevic,27180.0,3,1,1,0,0,13,0,6,1,Maccabi Haifa,5,11,False,False,False,False,False,False,True,False,0,0,0,1,0,3,,,0,1,,,Sammy Ofer,30858.0,0.8808088664203773,10.210236687705134,10.337151315002972,2014,3,9,Sammy Ofer,Turner,168.30925295298871,2017 - Regular Season - 2 - Maccabi Haifa,2017 - Regular Season - 2 - Hapoel Beer Sheva,6,Sunday
1213,2017-08-28,20:30,2017,Regular Season,2,Beitar Jerusalem,Jerusalem,FC Ashdod,Ashdod,Roi Reinshreiber,9000.0,4,1,1,0,0,1,3,10,0,FC Ashdod,1,13,False,False,False,False,False,True,False,False,0,0,0,0,0,6,,,0,0,,,HaMoshava,11500.0,0.782608695652174,9.104979856318357,9.350102314351341,2011,6,36,Teddy,Yud-Alef,51.78822460754719,2017 - Regular Season - 2 - Beitar Jerusalem,2017 - Regular Season - 2 - FC Ashdod,0,Monday
1214,2017-09-09,18:00,2017,Regular Season,3,Maccabi Tel Aviv,Tel Aviv,Ihud Bnei Sakhnin,Sakhnin,Ziv Adler,10127.0,2,0,1,0,0,7,3,3,6,Maccabi Tel Aviv,3,4,False,False,False,True,False,False,False,False,0,0,0,1,0,6,,,0,6,,,Netanya,13800.0,0.7338405797101449,9.222960403332285,9.532423871145296,2012,5,25,Netanya,Doha,76.03997589403676,2017 - Regular Season - 3 - Maccabi Tel Aviv,2017 - Regular Season - 3 - Ihud Bnei Sakhnin,5,Saturday
1215,2017-09-09,19:15,2017,Regular Season,3,Hapoel Haifa,Haifa,Bnei Yehuda Tel Aviv,Tel Aviv,Liran Liany,4000.0,2,1,1,0,0,2,6,4,4,Bnei Yehuda Tel Aviv,2,6,False,False,False,False,True,False,False,False,0,0,0,1,0,9,,,0,4,,,Sammy Ofer,30858.0,0.12962602890660443,8.294049640102028,10.337151315002972,2014,3,9,Sammy Ofer,HaMoshava,75.84154503558618,2017 - Regular Season - 3 - Hapoel Haifa,2017 - Regular Season - 3 - Bnei Yehuda Tel Aviv,5,Saturday
1216,2017-09-09,19:15,2017,Regular Season,3,FC Ashdod,Ashdod,Ironi Kiryat Shmona,Kiryat Shmona,David Fucsman,700.0,0,2,0,1,0,14,0,11,1,FC Ashdod,14,7,False,False,False,False,True,False,False,False,0,0,0,1,0,0,,,0,4,,,Yud-Alef,7800.0,0.08974358974358974,6.551080335043404,8.961879012677683,1966,51,2601,Yud-Alef,Kiryat Shmona Municipal,177.81548695417501,2017 - Regular Season - 3 - FC Ashdod,2017 - Regular Season - 3 - Ironi Kiryat Shmona,5,Saturday
1217,2017-09-09,20:30,2017,Regular Season,3,Hapoel Beer Sheva,Beer Sheva,Hapoel Ashkelon,Ashkelon,Menashe Masiah,14725.0,1,0,1,0,0,13,1,12,1,Hapoel Beer Sheva,8,12,False,False,False,False,False,True,False,False,0,0,0,1,0,4,,,0,1,,,Turner,16126.0,0.9131216668733722,9.597302008519787,9.688188155244967,2015,2,4,Turner,Sala,47.8322529790936,2017 - Regular Season - 3 - Hapoel Beer Sheva,2017 - Regular Season - 3 - Hapoel Ashkelon,5,Saturday
1218,2017-09-10,19:00,2017,Regular Season,3,Hapoel Raanana,Raanana,Maccabi Netanya,Netanya,Ohad Asulin,2200.0,0,3,0,1,0,10,1,8,2,Hapoel Raanana,13,5,False,False,False,False,True,False,False,False,0,0,0,1,0,1,,,0,5,,,Netanya,13800.0,0.15942028985507245,7.696212639346407,9.532423871145296,2012,5,25,Netanya,Netanya,0.0,2017 - Regular Season - 3 - Hapoel Raanana,2017 - Regular Season - 3 - Maccabi Netanya,6,Sunday
1219,2017-09-10,20:15,2017,Regular Season,3,Hapoel Acre,Acre,Maccabi Haifa,Haifa,Daniel Bar Natan,5000.0,2,0,1,0,0,9,1,5,3,Hapoel Acre,11,9,False,False,False,False,False,True,False,False,0,0,0,1,0,4,,,0,3,,,Acre Municipal,5500.0,0.9090909090909091,8.517193191416238,8.612503371220562,2011,6,36,Acre Municipal,Sammy Ofer,17.86524609456124,2017 - Regular Season - 3 - Hapoel Acre,2017 - Regular Season - 3 - Maccabi Haifa,6,Sunday
1220,2017-09-11,21:00,2017,Regular Season,3,Maccabi Petah Tikva,Petah Tikva,Beitar Jerusalem,Jerusalem,Alon Yefet,8000.0,1,2,0,1,0,6,3,1,6,Maccabi Petah Tikva,10,1,False,False,False,False,False,False,True,False,0,0,0,1,0,3,,,0,9,,,HaMoshava,11500.0,0.6956521739130435,8.987196820661973,9.350102314351341,2011,6,36,HaMoshava,Teddy,49.83677550365053,2017 - Regular Season - 3 - Maccabi Petah Tikva,2017 - Regular Season - 3 - Beitar Jerusalem,0,Monday
1221,2017-09-16,18:00,2017,Regular Season,4,Ironi Kiryat Shmona,Kiryat Shmona,Maccabi Petah Tikva,Petah Tikva,Eitan Shmuelevic,200.0,3,1,1,0,0,8,4,11,3,Maccabi Petah Tikva,4,11,False,False,False,True,False,False,False,False,0,0,0,1,0,7,,,0,3,,,Acre Municipal,5500.0,0.03636363636363636,5.298317366548036,8.612503371220562,2011,6,36,Kiryat Shmona Municipal,HaMoshava,139.3706366673129,2017 - Regular Season - 4 - Ironi Kiryat Shmona,2017 - Regular Season - 4 - Maccabi Petah Tikva,5,Saturday
1222,2017-09-16,19:00,2017,Regular Season,4,Maccabi Haifa,Haifa,Hapoel Raanana,Raanana,Igal Frid,16437.0,4,2,1,0,0,10,3,13,1,Hapoel Raanana,7,13,False,False,False,False,True,False,False,False,0,0,0,1,0,6,,,0,1,,,Sammy Ofer,30858.0,0.5326657592844644,9.707290170206525,10.337151315002972,2014,3,9,Sammy Ofer,Netanya,55.00741285608684,2017 - Regular Season - 4 - Maccabi Haifa,2017 - Regular Season - 4 - Hapoel Raanana,5,Saturday
